HubSpot Link,Account Domain,Ticket ID,Cancellation Request Date,Cancellation Scheduled Date,Cancellation Status,Is client staying with Sierra?,Current Contract Term Fulfilled?,Churn Reason H2,New Provider,Sales Deal Owner,Outstanding Balance in Sierra? (overdue invoices only),Outstanding Balance in Google Ads?,CSM Assigned,Early Termination Fee (if paid),Early Termination Type,Ticket - Distinct count,Ticket Service Level,Pipeline,Site_DB,Account_Type,Site_Type,Site_Start_Date,Site_End_Date,Length of Service,Total_Leads,Active_Site_Users,Cancellation Reason Details,Leave any other comments here that you want to bring to our attention. ,Row Number,SiteID in HubSpot,SiteID in CAA,Company ID,OldID,Lifecycle Stage,Delayed Billing,ICP?,"What was your biggest goal with using Sierra, and where did we fall short?",Site_Status
https://app.hubspot.com/contacts/21458556/ticket/1549907987,beachsidedreamhomes.com,1549907987,,2023-06-10,Cancelled Final,,Yes,,kvCORE,Gates Hoham,,,,,,27,Low Touch,Billing,2,Full Account,Ace Site,2022-02-25,2023-06-19,1.2876712328767124,1539,3,,,532,,2-3919,8692994860,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/1168618912,winstongrouphomes.com,1168618912,,2023-02-26,Cancelled Final,,Yes,,,Ryan Anderson,799.9,,,,,17,Low Touch,Billing,4,Full Account,Pro Site,2022-01-27,2023-01-26,1.082191780821918,3531,3,,,81,,4-3848,8693002920,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/1356396360,truerealtyco.com,1356396360,,2023-01-06,Cancelled Final,,No,,,Josh Wald,,,,,At No Further Penalty,20,Low Touch,Billing,3,IDX Only,Pro Site,2022-02-28,2023-01-06,0.8547945205479452,3,2,,,256,,3-3927,8693002928,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/2075274591,thebillbutlergroup.com,2075274591,,2023-11-26,Cancelled Final,,Yes,,,Ryan Anderson,,,,,,31,Low Touch,Billing,15,Full Account,Pro Site,2022-03-11,2023-11-26,1.7123287671232876,4307,4,,,1120,,15-3962,8693011860,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/1704576425,listorbuywithlaura.com,1704576425,,2023-07-25,Cancelled Final,,Yes,,,Gates Hoham,,,,,,32,Low Touch,Billing,6,Full Account,Pro Site,2022-03-08,2023-07-25,1.3808219178082193,3346,2,,,794,,6-3955,8693012231,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/1898971981,villarealestate.com,1898971981,,2023-10-02,Cancelled Final,,Yes,,,Josh Wald,,,,,,104,High Touch,Billing,4,Full Account,Pro Site,2021-10-05,2023-10-02,1.9917808219178081,3027,148,,,967,,4-3513,8693025043,1,,,Yes,,Delete
https://app.hubspot.com/contacts/21458556/ticket/1388029026,forsellnearme.com,1388029026,,2023-03-09,Cancelled Final,,No,,,Ryan Anderson,819.9,,,,Past Due Billing / Forced Cancellations,18,Low Touch,Billing,1,Full Account,Pro Site,2022-04-15,2023-03-09,0.8986301369863013,11,2,,,263,,1-4052,8693025048,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/1529959485,andrewjonesrealestate.com,1529959485,,2023-04-13,Cancelled Final,,Yes,,,Ryan Anderson,,,,,,21,Low Touch,Billing,10,Full Account,Pro Site,2021-12-29,2023-04-24,1.2876712328767124,1479,2,,,509,,10-3757,8693026055,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/1637303145,theweathersrealestateteam.com,1637303145,,2023-07-09,Cancelled Final,,Yes,,,Tasha Stevens,,,,,,21,Low Touch,Billing,8,Full Account,Pro Site,2022-04-27,2023-07-13,1.2,2766,5,,,673,,8-4078,8693034590,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/1579154215,propertyofyeg.ca,1579154215,,2023-05-19,Cancelled Final,,Yes,,,Tasha Stevens,,,,,,17,Low Touch,Billing,11,Full Account,Pro Site,2022-01-06,2023-05-23,1.3643835616438356,347,1,,,562,11-3778,11-3778,8693035359,1,Lost Customer,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/1766894418,soldbysocial.com,1766894418,,2023-10-02,Cancelled Final,,Yes,,,Mia Newton,1763.8,,,,,146,Core,Billing,13,Full Account,Pro Site,2019-06-28,2024-05-20,4.265753424657534,1817,6,,,856,13-1452,13-1452,8693035912,1,Lost Customer,,Yes,,Delete
https://app.hubspot.com/contacts/21458556/ticket/2718452288,soldbysocial.com,2718452288,2024-05-13,2024-05-20,Cancelled Final,,Yes,,,Mia Newton,861.9,,,,,146,Core,Billing,13,Full Account,Pro Site,2019-06-28,2024-05-20,4.898630136986301,1817,6,,,1544,13-1452,13-1452,8693035912,1,Lost Customer,,Yes,,Delete
https://app.hubspot.com/contacts/21458556/ticket/1454731671,koenignco.com,1454731671,,2023-03-07,Cancelled Final,,Yes,,,Ryan Anderson,,,,,,20,,Billing,14,Full Account,Ace Site,2021-09-23,2023-03-07,1.452054794520548,134,3,,,397,,14-3481,8693035923,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/1141927582,,1141927582,,,Pending,,,,,,,,,,,46,High Touch,Billing,,,,,,,,,,,47,,,8693050148,1,,,No,,
https://app.hubspot.com/contacts/21458556/ticket/1703685408,zetttiesellshomes.com,1703685408,,2023-07-07,Cancelled Final,,Yes,,,Gates Hoham,,,,,,27,Low Touch,Billing,3,Full Account,Pro Site,2022-03-28,2023-07-07,1.2767123287671234,202,3,,,793,,3-4005,8693050744,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/2058833303,elko-homes.com,2058833303,,,Pending,,,,,,,,Ryan Anderson,,,64,Low Touch,Billing,3,Full Account,Pro Site,2022-03-08,,,7860,10,,,1101,3-3954,3-3954,8693051453,1,Customer,No,Yes,,Active
https://app.hubspot.com/contacts/21458556/ticket/2083003446,thecentralperchgroup.com,2083003446,,2023-12-06,Cancelled Final,,Yes,,,Ryan Anderson,,,,,,30,Low Touch,Billing,9,Full Account,Pro Site,2022-04-08,2023-12-06,1.663013698630137,390,2,,,1136,,9-4038,8693057057,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/1490839434,searchlivebyoc.com,1490839434,,2023-03-31,Cancelled Final,,Yes,,,Ryan Anderson,,,,,,14,Low Touch,Billing,10,Full Account,Pro Site,2022-02-02,2023-03-31,1.1561643835616437,1459,2,,,443,,10-3863,8693057920,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/1617015475,cloud9realestatesearch.com,1617015475,,2023-06-01,Cancelled Final,,Yes,,,Ryan Anderson,,,,,,37,Low Touch,Billing,2,Full Account,Pro Site,2022-01-17,2024-05-21,1.36986301369863,2048,4,,,646,,2-3803,8693058576,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/1253965438,carlamemphisrealtor.com,1253965438,,,Pending,,,,,,,,,,,18,,Billing,8,Full Account,Pro Site,2021-11-12,2022-11-28,,38,1,,,109,,8-3626,8693058592,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/2035872343,luxepropertiesca.com,2035872343,,2023-11-20,Client Retained/Changed Mind,,Yes,,,James Finnerty,,,Melinie Weaver,,,89,Low Touch,Billing,4,Full Account,Ace Site,2022-04-06,2024-08-16,1.6246575342465754,1527,4,,,1078,4-4028,4-4028,8693058604,1,Lost Customer,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/3074083081,luxepropertiesca.com,3074083081,2024-08-07,2024-08-16,Cancelled Final,,Yes,Price is too high,,James Finnerty,,,Melinie Weaver,,,89,Low Touch,Billing,4,Full Account,Ace Site,2022-04-06,2024-08-16,2.3643835616438356,1527,4,Was on site pause and not able to reactivate.,,1746,4-4028,4-4028,8693058604,1,Lost Customer,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/1915446312,goldtosold.com,1915446312,,2023-09-19,Cancelled Final,,Yes,,,Tasha Stevens,,,,,,170,Low Touch,Billing,9,Full Account,Pro Site,2022-03-02,2023-09-19,1.5506849315068494,6922,10,,,989,,9-3936,8693058970,1,,,Yes,,Delete
https://app.hubspot.com/contacts/21458556/ticket/1388126302,johnsonteamsc.com,1388126302,,2023-03-24,Cancelled Final,,No,,,Josh Wald,399.9,,,,Past Due Billing / Forced Cancellations,13,Low Touch,Billing,7,Full Account,Pro Site,2022-02-08,2023-03-24,1.1205479452054794,9,1,,,295,,7-3885,8693067346,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/2500588091,ballourealestate.com,2500588091,2024-03-18,2024-03-26,Cancelled Final,,Yes,,kvCORE,Ryan Anderson,,,,,,70,Low Touch,Billing,4,Full Account,Ace Site,2022-04-08,2024-03-26,1.9671232876712328,4971,6,,,1407,,4-4034,8693080941,1,,,Yes,,Delete
https://app.hubspot.com/contacts/21458556/ticket/1265194246,texasgrandrealty.com,1265194246,,2023-02-01,Cancelled Final,,Yes,,,Ryan Anderson,849.9,,,,,44,,Billing,9,Full Account,Pro Site,2021-10-27,2023-02-01,1.2657534246575342,7540,5,,,129,,9-3570,8693084475,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/1417378150,hopefulhomes.com,1417378150,,2023-03-28,Cancelled Final,,No,,,Rhiannon Kruger,799.9,,,,Past Due Billing / Forced Cancellations,25,Low Touch,Billing,9,Full Account,Pro Site,2022-08-08,2023-03-28,0.6356164383561644,12,1,,,350,,9-4330,8693090364,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/1484757288,homesmidtn.com,1484757288,,2023-04-13,Cancelled Final,,Yes,,,Tasha Stevens,,,Blair Ackiss,,,39,Core,Billing,8,Full Account,Pro Site,2022-04-01,,1.0328767123287672,61,3,,,435,8-4018,8-4018,8693091381,1,Customer,,No,,Active
https://app.hubspot.com/contacts/21458556/ticket/2120786305,chicagosuburbshome.com,2120786305,,2023-12-11,Cancelled Final,,Yes,,,Tasha Stevens,,,,,,39,Low Touch,Billing,5,Full Account,Pro Site,2022-04-27,2023-12-11,1.6246575342465754,2116,2,,,1168,,5-4080,8693097485,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/1492344593,michaelsellsmemphis.com,1492344593,,2023-03-14,Cancelled Final,,No,,,Ryan Anderson,,,,399.95,Full Contract Buyout,18,Low Touch,Billing,8,Full Account,Pro Site,2022-04-04,2023-03-14,0.9424657534246575,0,1,,,452,,8-4026,8693105040,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/2875203854,homlux.com,2875203854,2024-06-24,2024-06-28,Cancelled Final,Yes - client is keeping separate Sierra site(s) active,Yes,,,Gates Hoham,719.9,,Ryan Anderson,,,26,Low Touch,Billing,4,Full Account,Pro Site,2022-03-18,2024-06-28,2.282191780821918,8,1,"Forced cancellation.  Client requested to fully cancel the account on 6/3/24, but did not respond to multiple attempts to reach out and collect payment on past due invoices in order to process cancellation.  Client is not using this website anymore and has moved all operations to other Sierra site: NorthCapResidential.com.",,1642,4-3980,4-3980,8693106521,1,Lost Customer,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/1350507951,jasonsellsraleigh.com,1350507951,,2023-01-16,Cancelled Final,,Yes,,,Rick Dierbeck,,,,,,54,Low Touch,Billing,7,Full Account,Pro Site,2021-12-21,2023-01-18,1.0712328767123287,42,3,,,239,,7-3736,8693106605,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/1319801526,thelisastaffordteam.com,1319801526,,2023-01-12,Cancelled Final,,Yes,,,Gates Hoham,,,,,,18,,Billing,6,Full Account,Pro Site,2021-09-23,2023-01-12,1.3041095890410959,83,2,,,198,,6-3483,8693107045,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/2508708886,jasonfeller.com,2508708886,2024-03-14,2024-03-26,Cancelled Final,,Yes,,Luxury Presence,Gates Hoham,,,,,,18,Low Touch,Billing,9,Full Account,Pro Site,2022-04-13,2024-03-26,1.9534246575342467,725,1,,,1405,,9-4046,8693108775,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/1447811248,weloveazrealestate.com,1447811248,,2023-04-27,Cancelled Final,,Yes,,,Tasha Stevens,,,,,,22,Low Touch,Billing,3,Full Account,Pro Site,2022-04-15,2023-05-01,1.0328767123287672,155,4,,,386,,3-4054,8693114041,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/2177419322,minnesotarealestateadvisors.com,2177419322,,2023-12-18,Cancelled Final,,Yes,,,Ryan Anderson,,,,,,92,Low Touch,Billing,11,Full Account,Ace Site,2021-11-15,2023-12-18,2.0904109589041098,4650,3,,,1196,,11-3633,8693115228,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/2252812603,baldwinhomesearch.com,2252812603,2024-02-01,2024-02-20,Cancelled Final,Yes - client is keeping separate Sierra site(s) active,Yes,,Lofty (formerly Chime),,,,,,,7,High Touch,Billing,8,Full Account,Pro Site,2018-06-08,2024-02-20,5.706849315068493,955,25,,,1270,,8-951,8693115256,1,,,Yes,,Delete
https://app.hubspot.com/contacts/21458556/ticket/1907146858,movewithmaglio.com,1907146858,,2023-09-21,Cancelled Final,,Yes,,,Gates Hoham,,,,,,33,Low Touch,Billing,12,Full Account,Pro Site,2022-01-10,2023-09-21,1.6958904109589041,199,2,,,984,,12-3783,8693116720,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/1523535268,bienstockgroup.com,1523535268,,2023-04-26,Cancelled Final,,Yes,,Follow Up Boss (FUB),Ryan Anderson,,,,,,19,,Billing,4,Full Account,Pro Site,2021-10-08,2023-04-26,1.547945205479452,12710,11,,,495,,4-3523,8693119340,1,,,Yes,,Delete
https://app.hubspot.com/contacts/21458556/ticket/2687586907,sellmygatlinburgcabin.com,2687586907,2024-05-02,2024-05-21,Cancelled Final,,Yes,,Other,Ryan Anderson,,,,,,32,Low Touch,Billing,8,CRM Only,CRM Only,2021-05-19,2024-05-21,3.0082191780821916,293,2,"The client is a wholesaler, not an agent.  Not a good fit for Sierra.",i am not an agent. im a wholesaler. this is not an ideal platform for me,1521,8-3176,8-3176,8693120555,1,Lost Customer,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/2233631600,tkhomesmn.com,2233631600,2024-01-05,2024-01-24,Cancelled Final,,Yes,,Ylopo,Rick Dierbeck,,,,,,39,Low Touch,Billing,11,IDX Only,Pro Site,2022-09-12,2024-01-24,1.367123287671233,1078,13,,,1249,,11-4397,8693123872,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/1475264610,carterhillockgroup.com,1475264610,,2023-04-04,Cancelled Final,,Yes,,,Tasha Stevens,,,,,,10,,Billing,9,Full Account,Pro Site,2021-10-13,2023-04-04,1.473972602739726,217,3,,,414,,9-3535,8693124281,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/1687982972,azhomeownersteam.com,1687982972,,2023-06-19,Cancelled Final,,Yes,,,Ryan Anderson,,,,,,18,Low Touch,Billing,3,Full Account,Pro Site,2022-03-03,2023-06-19,1.295890410958904,303,4,,,733,,3-3945,8693124403,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/1512914872,localeastbayhomes.com,1512914872,,2023-07-25,Cancelled Final,,Yes,,,Ryan Anderson,,,,,,27,Low Touch,Billing,4,Full Account,Pro Site,2021-11-18,2023-07-25,1.6821917808219178,1088,2,,,483,,4-3643,8693124421,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/1131571981,,1131571981,,,Pending,,,,,,,,,,,17,Low Touch,Billing,,,,,,,,,,,42,,,8693124757,1,,,No,,
https://app.hubspot.com/contacts/21458556/ticket/1125805950,vermahomes.com,1125805950,,,Pending,,,,,,,,,,,16,Low Touch,Billing,4,Full Account,Pro Site,2022-03-01,2022-10-20,,204,3,,,17,,4-3931,8693125182,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/2413296529,srshomes.com,2413296529,2024-02-26,2024-03-01,Cancelled Final,,Yes,,Other,Gates Hoham,,,,,,17,Low Touch,Billing,15,CRM Only,CRM Only,2022-04-28,2024-03-01,1.8438356164383563,2387,3,,My brokerage provides a free CRM. I don't use all the features that Sierra has to offer so there is no need for me to be paying $400 a month for it.,1373,,15-4082,8693129072,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/1609101354,damongettier.net,1609101354,,2023-05-22,Cancelled Final,,Yes,,,Josh Wald,,,,,,70,High Touch,Billing,10,Full Account,Ace Site,2021-10-08,2023-05-26,1.6191780821917807,74581,39,,,629,,10-3521,8693132326,1,,,Yes,,Delete
https://app.hubspot.com/contacts/21458556/ticket/1588345428,mortonbradbury.com,1588345428,,,Client Retained/Changed Mind,,,,,,,,Blair Ackiss,,,103,Low Touch,Billing,7,Full Account,Pro Site,2021-11-30,,,2593,11,,,584,7-3672,7-3672,8693143144,1,Customer,,Yes,,Active
https://app.hubspot.com/contacts/21458556/ticket/1265967736,ownparadisenow.com,1265967736,,2023-03-06,Cancelled Final,,Yes,,,Emily Blake,,,,,,19,Low Touch,Billing,4,Full Account,Pro Site,2022-01-12,2023-03-06,1.1452054794520548,1572,3,,,135,,4-3795,8693145001,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/1661249116,everydoorrealestate.com,1661249116,,2023-07-01,Short Term Reactivation,,,,,,,,Blair Ackiss,,,221,High Touch,Billing,14,Full Account,Ace Site,2022-02-18,,1.3643835616438356,159657,137,,,706,14-3899,14-3899,8693145200,1,Customer,,Yes,,Active
https://app.hubspot.com/contacts/21458556/ticket/1593071889,perfecthomerealtylasvegas.com,1593071889,,2023-08-01,Short Term Reactivation,,Yes,,kvCORE,Tasha Stevens,,,Melinie Weaver,,,72,Core,Billing,3,Full Account,Pro Site,2022-04-18,,1.2876712328767124,3523,4,,,425,3-4061,3-4061,8693145207,1,Customer,,No,,Active
https://app.hubspot.com/contacts/21458556/ticket/1942907283,viewcalgaryhomes.com,1942907283,,2023-11-28,Cancelled Final,,Yes,,,Ryan Anderson,,,,,,16,Low Touch,Billing,11,Full Account,Pro Site,2022-03-17,2023-11-28,1.7013698630136986,1414,5,,,1020,,11-3978,8693145662,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/1775783816,realestatenewsteam.com,1775783816,,2023-07-21,Cancelled Final,,Yes,,,Rick Dierbeck,,,,,,3,High Touch,Billing,,,,,,,,,,,864,,,8693146123,1,,,No,,
https://app.hubspot.com/contacts/21458556/ticket/1785293663,thepayabgroup.com,1785293663,,2023-08-15,Cancelled Final,,Yes,,Inside Real Estate,Tasha Stevens,,,,,,29,Low Touch,Billing,4,Full Account,Pro Site,2022-01-26,2023-08-15,1.5506849315068494,1849,6,,,875,,4-3838,8693146277,1,,,Yes,,Delete
https://app.hubspot.com/contacts/21458556/ticket/2752809649,sandyizaguirre.com,2752809649,2024-05-22,2024-05-28,Cancelled Final,Yes - client is keeping separate Sierra site(s) active,Yes,,Other,Tasha Stevens,,,Blair Ackiss,,,135,Low Touch,Billing,13,Full Account,Pro Site,2022-04-13,2024-05-28,2.126027397260274,1148,5,"Client wants to cancel separate site because Sandy is part of Keller Williams and is able to receive a cheaper site with another provider, and they are seeking to keep down costs. Alicia/Cathy confirmed they love Sierra and will not be planning to make any ","We are very happy with Sierra and the reason for the cancellation is this site was for our Georgia expansion agent and her market center provides a free website that is tied with the systems and marketing that they use down there.  To utilize that, we had to jump on their website platform. We are very happy with our own main site for Sierra.",1561,3-3807,13-4044,8693147137,1,Customer,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/1534970528,housesofcalgary.com,1534970528,,2023-05-04,Cancelled Final,,Yes,,,James Finnerty,,,,,,30,Low Touch,Billing,11,Full Account,Pro Site,2022-04-20,2023-05-19,1.0383561643835617,653,4,,,518,,11-4065,8693147502,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/1539248129,searchboisehomesforsale.com,1539248129,,2023-05-01,Cancelled Final,,Yes,,,Ryan Anderson,,,,,,42,Low Touch,Billing,3,Full Account,Pro Site,2021-12-22,2023-05-10,1.356164383561644,1226,1,,,525,,3-3743,8693147506,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/1125791846,newageofrealty.com,1125791846,,2023-02-13,Cancelled Final,,No,,,Ryan Anderson,,,,,At No Further Penalty,24,Low Touch,Billing,8,Full Account,Pro Site,2022-03-28,2023-02-13,0.8821917808219178,1998,2,,,16,,8-4004,8693147527,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/2087358990,homemiamire.com,2087358990,,2023-11-21,Cancelled Final,,Yes,,Other,Gates Hoham,,,,,,24,Low Touch,Billing,2,Full Account,Pro Site,2022-01-18,2023-11-21,1.841095890410959,244,1,,,1144,,2-3815,8693161776,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/2406922152,thompsongroupsarasota.com,2406922152,2024-02-26,2024-03-04,Cancelled Final,,Yes,,Luxury Presence,Gates Hoham,,,,,,18,Low Touch,Billing,2,Full Account,Ace Site,2021-12-21,2024-03-04,2.202739726027397,31,3,,,1368,,2-3739,8693162017,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/1728904002,helenfordrealtor.com,1728904002,,2023-07-14,Client Retained/Changed Mind,,,,,,,,Blair Ackiss,,,150,Low Touch,Billing,9,Full Account,Pro Site,2022-04-04,,1.2767123287671234,4274,7,,,826,9-4025,9-4025,8693165329,1,Customer,,Yes,,Active
https://app.hubspot.com/contacts/21458556/ticket/3231343642,helenfordrealtor.com,3231343642,2024-09-09,,Cancellation Scheduled/in Progress,,,,,,,,Blair Ackiss,,,150,,Support Pipeline,9,Full Account,Pro Site,2022-04-04,,,4274,7,,,1819,9-4025,9-4025,8693165329,1,Customer,,Yes,,Active
https://app.hubspot.com/contacts/21458556/ticket/1637777046,chrissynrealtor.com,1637777046,,2023-07-17,Cancelled Final,,No,,,Josh Wald,727.9,,,,Past Due Billing / Forced Cancellations,36,Low Touch,Billing,9,Full Account,Pro Site,2022-04-08,2023-07-17,1.273972602739726,3441,1,,,675,,9-4037,8693168295,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/1469146040,livinginmt.com,1469146040,,2023-04-26,Cancelled Final,,Yes,,,Tasha Stevens,,,,,,33,Low Touch,Billing,3,Full Account,Ace Site,2022-03-28,2023-05-01,1.0794520547945206,293,1,,,265,,3-4007,8693169842,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/1407001761,coasthiltonheadisland.com,1407001761,,2023-07-07,Cancelled Final,Yes - client is keeping separate Sierra site(s) active,Yes,,,Gates Hoham,,,Melinie Weaver,,,45,Low Touch,Billing,7,Full Account,Pro Site,2022-06-16,2023-07-07,1.0575342465753426,7,3,,,333,7-4222,7-4222,8693171096,1,Customer,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/1470318980,heatherklosowski.com,1470318980,,2023-03-06,Cancelled Final,,Yes,,,Tasha Stevens,,,,,,43,Low Touch,Billing,15,Full Account,Pro Site,2022-03-28,2023-03-06,0.9397260273972603,78,5,,,402,,15-4002,8693171465,1,,,No,,Delete
